place_id,name,lat,lng,rating,review_count,phone,website,google_category,address_street,city_field,province_en,google_maps_url,dbd_reg_no,dbd_legal_name,dbd_capital_thb,dbd_registered_date,dbd_tsic_code,dbd_purpose,dbd_address,dbd_match_score,dbd_is_dissolved,yp_biz_id,yp_sub_category,yp_description,yp_website,yp_match_score,yp_category_file,is_halal_certified,halal_brand_matched,halal_match_score,estate_name,years_in_business,trust_score,data_sources,source_gongdan,source_supplier,source_discovered,hex_id,discovered_query,estate_slug,b2b_score,is_consumer,reviews_scraped_count,avg_scraped_rating,top_review_text,reviews_concat,reviews_json,photos_count,top_photo_url,photo_urls_concat,photo_urls_json
ChIJ5byu8G644jARxQBT1etz0xc,Thai Union Feedmill PCL. (TFM),,,4.7,61.0,+66 34 417 222,https://www.thaiunionfeedmill.com/,Feed manufacturer,89/1 หมู่ 2 Rama II Rd,Mueang Samut Sakhon District,Samut Sakhon,https://www.google.com/maps/search/?api=1&query=Thai%20Union%20Feedmill%20PCL.%20(TFM)&query_place_id=ChIJ5byu8G644jARxQBT1etz0xc,,,,,,,,,,,,,,,,,,,,0,19.398,gongdan,True,,,,,,14.64,False,,,,,,,,,
ChIJ5byu8G644jARMjECqgoPZi0,"Pataya Food Industries Co., Ltd. (Factory)",,,4.2,132.0,+66 34 816 244,http://www.patayafood.com/,Food manufacturer,90 6 Setthakij 1 Rd,Mueang Samut Sakhon District,Samut Sakhon,https://www.google.com/maps/search/?api=1&query=Pataya%20Food%20Industries%20Co.%2C%20Ltd.%20(Factory)&query_place_id=ChIJ5byu8G644jARMjECqgoPZi0,,,,,,,,,,,,,,,,,,,,0,20.539,gongdan,True,,,,,,14.61,False,,,,,,,,,
ChIJ12JEMJe5AjERWCYIrAn5jKo,"Summit Laemchabang Auto Body Work Co.,LTD.",,,4.2,117.0,+66 38 491 800,http://summitautogroup.com/th/contact,Auto parts manufacturer,201 หมู่ 3,Si Racha District,Chon Buri,https://www.google.com/maps/search/?api=1&query=Summit%20Laemchabang%20Auto%20Body%20Work%20Co.%2CLTD.&query_place_id=ChIJ12JEMJe5AjERWCYIrAn5jKo,,,,,,,,,,,,,,,,,,,,0,20.037,gongdan,True,,,,,,14.61,False,,,,,,,,,
ChIJPXiBdSpbHTERhT6JxUtHpH0,Suzuyo Distribution Center (Thailand) Ltd.,,,4.2,103.0,+66 65 513 4060,https://www.suzuyo.co.jp/en/,Warehouse,66 7 8,Bang Bo District,Samut Prakan,https://www.google.com/maps/search/?api=1&query=Suzuyo%20Distribution%20Center%20(Thailand)%20Ltd.&query_place_id=ChIJPXiBdSpbHTERhT6JxUtHpH0,,,,,,,,,,,,,,,,,,,,0,19.506,gongdan,True,,,,,,14.61,False,,,,,,,,,
ChIJa1hhtxRbHTERrSlYEMy7i5M,โครงการบางกอกฟรีเทรดโซน,,,4.4,77.0,+66 2 182 5222,http://www.prospectd.com/,Warehouse,1040,Bang Sao Thong District,Samut Prakan,https://www.google.com/maps/search/?api=1&query=%E0%B9%82%E0%B8%84%E0%B8%A3%E0%B8%87%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%9A%E0%B8%B2%E0%B8%87%E0%B8%81%E0%B8%AD%E0%B8%81%E0%B8%9F%E0%B8%A3%E0%B8%B5%E0%B9%80%E0%B8%97%E0%B8%A3%E0%B8%94%E0%B9%82%E0%B8%8B%E0%B8%99&query_place_id=ChIJa1hhtxRbHTERrSlYEMy7i5M,,,,,,,,,,,,,,,,,,,,0,19.17,gongdan,True,,,,,,14.5,False,,,,,,,,,
ChIJSR8od8otHTERERlBUy26gY8,Mckey Food Chonburi,,,4.3,85.0,+66 2 212 8984,,Frozen food manufacturer,88 8 ซ.ทุ่งเหียง,Phanat Nikhom District,Chon Buri,https://www.google.com/maps/search/?api=1&query=Mckey%20Food%20Chonburi&query_place_id=ChIJSR8od8otHTERERlBUy26gY8,,,,,,,,,,,,,,,,,,,,0,19.154,gongdan,True,,,,,,14.49,False,,,,,,,,,
ChIJ24gerF8xHTERcq0nuJhzrX8,"TBKK (THAILAND) CO.,LTD. Head office",,,4.2,41.0,+66 38 109 360,http://www.tbkk.co.th/,Auto parts manufacturer,700 F433+C3H Ind. Estate หมู่ที่ 9 1017 Soi Amata Nakorn Industrial,Phan Thong District,Chon Buri,https://www.google.com/maps/search/?api=1&query=TBKK%20(THAILAND)%20CO.%2CLTD.%20Head%20office&query_place_id=ChIJ24gerF8xHTERcq0nuJhzrX8,,,,,,,,,,,,,,,,,,,Amata City Chonburi,0,15.698,gongdan,True,,,,,amata-city-chonburi,14.42,False,,,,,,,,,
ChIJ6acNUFNbHTER6KnSi2Yst8A,Beiersdorf Thailand,,,4.4,34.0,+66 2 030 6000,http://www.beiersdorf.co.th/,Cosmetic products manufacturer,163 หมู่ 17 ซอยนิคมอุตสาหกรรม 3,Bang Sao Thong District,Samut Prakan,https://www.google.com/maps/search/?api=1&query=Beiersdorf%20Thailand&query_place_id=ChIJ6acNUFNbHTER6KnSi2Yst8A,,,,,,,,,,,,,,,,,,,3,0,15.644,gongdan,True,,,,,3,14.39,False,,,,,,,,,
ChIJJfwVIBw3HTERlR2jHAMbCr8,The Indeed Condo Amata,,,4.6,88.0,+66 61 061 4411,http://theindeedcondo.com/,Condominium complex,85 ม.6 Wiboonpracharak Rd,Chon Buri District,Chon Buri,https://www.google.com/maps/search/?api=1&query=The%20Indeed%20Condo%20Amata&query_place_id=ChIJJfwVIBw3HTERlR2jHAMbCr8,,,,,,,,,,,,,,,,,,,Amata,0,20.648,gongdan,True,,,,,amata,14.39,False,,,,,,,,,
ChIJVWRu1X5bHTERhWsldcrdlzw,TIP 7 Industrial Project,,,4.2,89.0,+66 2 170 8888,http://www.tipprojects.com/,Warehouse,333 หมู่ที่9 Suwannabhumi Canal Rd,Bang Phli District,Samut Prakan,https://www.google.com/maps/search/?api=1&query=TIP%207%20Industrial%20Project&query_place_id=ChIJVWRu1X5bHTERhWsldcrdlzw,,,,,,,,,,,,,,,,,,,,0,18.899,gongdan,True,,,,,,14.34,False,,,,,,,,,
ChIJNRhZghA3HTERSu64b8g_FgQ,บริษัทสึบาคิโมโตะ ออโต้โมทีฟ (ไทยแลนด์) จำกัด Tsubaki Automotive (Thailand) Co. Ltd.,,,4.3,35.0,+66 38 454 021,https://tsubaki.co.th/,Manufacturer,"700/467 Moo 7, Amata City Chonburi Industrial Estate",Chon Buri District,Chon Buri,https://www.google.com/maps/search/?api=1&query=%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%A9%E0%B8%B1%E0%B8%97%E0%B8%AA%E0%B8%B6%E0%B8%9A%E0%B8%B2%E0%B8%84%E0%B8%B4%E0%B9%82%E0%B8%A1%E0%B9%82%E0%B8%95%E0%B8%B0%20%E0%B8%AD%E0%B8%AD%E0%B9%82%E0%B8%95%E0%B9%89%E0%B9%82%E0%B8%A1%E0%B8%97%E0%B8%B5%E0%B8%9F%20(%E0%B9%84%E0%B8%97%E0%B8%A2%E0%B9%81%E0%B8%A5%E0%B8%99%E0%B8%94%E0%B9%8C)%20%E0%B8%88%E0%B8%B3%E0%B8%81%E0%B8%B1%E0%B8%94%20Tsubaki%20Automotive%20(Thailand)%20Co.%20Ltd.&query_place_id=ChIJNRhZghA3HTERSu64b8g_FgQ,,,,,,,,,,,,,,,,,,,unknown_en,0,15.409,gongdan,True,,,,,unknown-en,14.25,False,,,,,,,,,
ChIJzUH_yQa4AjERy3ZMGArgDFA,KLN logistics (Thailand) Limited Laem Chabang Branch,,,4.2,84.0,+66 38 318 800,http://www.kln.com/,Warehouse,719 4,Si Racha District,Chon Buri,https://www.google.com/maps/search/?api=1&query=KLN%20logistics%20(Thailand)%20Limited%20Laem%20Chabang%20Branch&query_place_id=ChIJzUH_yQa4AjERy3ZMGArgDFA,,,,,,,,,,,,,,,,,,,,0,18.659,gongdan,True,,,,,,14.2,False,,,,,,,,,
ChIJt_FtYmVfHTER1cuAU4_Ol8U,ร้าน เทพาซัพพลาย,,,4.4,68.0,+66 94 197 4642,https://www.facebook.com/TPSwaterpump/,Construction equipment supplier,4 6-7 หมู่ 4 Thepharak Rd,Mueang Samut Prakan District,Samut Prakan,https://www.google.com/maps/search/?api=1&query=%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99%20%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B8%B2%E0%B8%8B%E0%B8%B1%E0%B8%9E%E0%B8%9E%E0%B8%A5%E0%B8%B2%E0%B8%A2&query_place_id=ChIJt_FtYmVfHTER1cuAU4_Ol8U,,,,,,,,,,,,,,,,,,,,0,18.63,gongdan,True,,,,,,14.18,False,,,,,,,,,
ChIJAcJP-wNZHTERvHePYVH18zE,"Delta Electronics (Thailand) Public Co.,LTD.",,,4.4,272.0,+66 2 709 2800,https://www.deltathailand.com/?utm_source=googlemybusiness,Electronics company,909 หมู่ที่ 4 ซอย 9 นิคมอุตสาหกรรมบางปู,Mueang Samut Prakan District,Samut Prakan,https://www.google.com/maps/search/?api=1&query=Delta%20Electronics%20(Thailand)%20Public%20Co.%2CLTD.&query_place_id=ChIJAcJP-wNZHTERvHePYVH18zE,,,,,,,,,,,,,,,,,,,บางปู,0,24.682,gongdan,True,,,,,,14.16,False,,,,,,,,,
ChIJhxZ5If7DAjERsB9xBVR0USw,Amata City Rayong Industrial Estate,,,4.4,249.0,+66 38 497 007,http://www.amata.com/,Company,"7, Highway 331, Km.39, A. Sriracha",Si Racha District,Chon Buri,https://www.google.com/maps/search/?api=1&query=Amata%20City%20Rayong%20Industrial%20Estate&query_place_id=ChIJhxZ5If7DAjERsB9xBVR0USw,,,,,,,,,,,,,,,,,,,Amata City Rayong,0,24.294,gongdan,True,,,,,amata-city-rayong,14.16,False,,,,,,,,,
ChIJT1B3mQPHAjER7JX_rlgl7jY,KFC PTT Pinthong Industrial Estate,,,4.4,227.0,+66 2 029 0700,https://kfcth.app.link/f5q2ou2SCUb,Fast food restaurant,No. 144/39 Moo 4,Si Racha District,Chon Buri,https://www.google.com/maps/search/?api=1&query=KFC%20PTT%20Pinthong%20Industrial%20Estate&query_place_id=ChIJT1B3mQPHAjER7JX_rlgl7jY,,,,,,,,,,,,,,,,,,,Pinthong,0,23.889,gongdan,True,,,,,pinthong,14.16,False,,,,,,,,,
ChIJd5S7gyfGAjER3PbrayRsg8g,Charoensinthani Pinthong 2,,,4.4,218.0,+66 81 902 2723,https://www.charoensinasset.co.th/apartment-complex/%E0%B9%80%E0%B8%88%E0%B8%A3%E0%B8%B4%E0%B8%8D%E0%B8%AA%E0%B8%B4%E0%B8%99%E0%B8%98%E0%B8%B2%E0%B8%99%E0%B8%B5-%E0%B8%9B%E0%B8%B4%E0%B9%88%E0%B8%99%E0%B8%97%E0%B8%AD%E0%B8%872/?utm_source=organic&utm_medium=gbp&utm_campaign=maplisting,Apartment complex,135,Si Racha District,Chon Buri,https://www.google.com/maps/search/?api=1&query=Charoensinthani%20Pinthong%202&query_place_id=ChIJd5S7gyfGAjER3PbrayRsg8g,,,,,,,,,,,,,,,,,,,Pinthong,0,23.712,gongdan,True,,,,,pinthong,14.16,False,,,,,,,,,
ChIJdYJ6YX_H4jARc_8W6TUav4Q,Unicord Plc. Plant 2 (Official),,,4.3,73.0,+66 34 468 095,,Food manufacturer,56/5 หมู่ทึ่ 3 ซอยวัดศรีเมือง,Mueang Samut Sakhon District,Samut Sakhon,https://www.google.com/maps/search/?api=1&query=Unicord%20Plc.%20Plant%202%20(Official)&query_place_id=ChIJdYJ6YX_H4jARc_8W6TUav4Q,,,,,,,,,,,,,,,,,,,,0,18.507,gongdan,True,,,,,,14.1,False,,,,,,,,,
ChIJn3EWY_u44jARJOaIMBmO-Cg,"Southeast Asian Packaging and Canning, Ltd. (SEAPAC)",,,4.2,80.0,,https://www.kingfisher.co.th/,Food manufacturer,"1, Nadee, Baanplaiklongkru Road",Muang,Samut Sakhon,https://www.google.com/maps/search/?api=1&query=Southeast%20Asian%20Packaging%20and%20Canning%2C%20Ltd.%20(SEAPAC)&query_place_id=ChIJn3EWY_u44jARJOaIMBmO-Cg,,,,,,,,,,,,,,,,,,,,0,18.457,gongdan,True,,,,,,14.07,False,,,,,,,,,
ChIJScywXqNcHTERwONxjfo3Vm0,DKSH Bangna KM20,,,4.2,80.0,+66 2 740 1248,http://www.dksh.co.th/,Logistics service,Unnamed Rd,Bang Sao Thong District,Samut Prakan,https://www.google.com/maps/search/?api=1&query=DKSH%20Bangna%20KM20&query_place_id=ChIJScywXqNcHTERwONxjfo3Vm0,,,,,,,,,,,,,,,,,,,,0,18.457,gongdan,True,,,,,,14.07,False,,,,,,,,,
ChIJi1HISIKV4jARmi3IA70JHU0,"Regal Jewelry Manufacture Co.,Ltd. 日成珠宝股份有限公司",,,4.0,105.0,+66 2 420 7440,http://www.regal-jewelry.com/,Jewelry manufacturer,"84/4, 84/6-7 หมู่ 7 4 หมู่ 7 ซอย เพชรเกษม 122",Krathum Baen District,Samut Sakhon,https://www.google.com/maps/search/?api=1&query=Regal%20Jewelry%20Manufacture%20Co.%2CLtd.%20%E6%97%A5%E6%88%90%E7%8F%A0%E5%AE%9D%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8&query_place_id=ChIJi1HISIKV4jARmi3IA70JHU0,,,,,,,,,,,,,,,,,,,,0,18.654,gongdan,True,,,,,,14.05,False,,,,,,,,,
ChIJhfydNVLWAjER5p9ShPUh_XQ,"GFPT Nichirei (Thailand) Co.,Ltd. GFN TH200 TH201",,,4.0,227.0,+66 38 932 900,,Manufacturer,77ม.4 ต.ห้างสูง อ.หนองใหญ่,Nong Yai District,Chon Buri,https://www.google.com/maps/search/?api=1&query=GFPT%20Nichirei%20(Thailand)%20Co.%2CLtd.%20GFN%20TH200%20TH201&query_place_id=ChIJhfydNVLWAjER5p9ShPUh_XQ,,,,,,,,,,,,,,,,,,,,0,21.717,gongdan,True,,,,,,14.05,False,,,,,,,,,
ChIJ27sJreE2HTEReiS6BPKSZ4o,"Thai Seat Belt Co., Ltd.",,,4.0,22.0,+66 38 214 705,,Manufacturer,"Amata Nakorn Industrial Estate, 700/56, Bangna-Trad Rd., Km. 57, Muang Chonburi, Chonburi, 20000; Thailand",Chon Buri District,Chon Buri,https://www.google.com/maps/search/?api=1&query=Thai%20Seat%20Belt%20Co.%2C%20Ltd.&query_place_id=ChIJ27sJreE2HTEReiS6BPKSZ4o,,,,,,,,,,261759572041001,Automobile Parts & Supplies-Wholesale & Manufacturers,ผลิตชิ้นส่วนรถยนต์-รถจักรยานยนต์,,90.32258064516128,yp_Automobile_Manufacturers,,,,unknown_en,0,12.542,"gongdan,yp",True,,,,,unknown-en,14.03,False,,,,,,,,,
ChIJseRh0t0wHTERitUQp7IhB1U,Gac Thoresen Logistics,,,3.9,46.0,+66 38 185 090,https://www.gac.com/corporate-news/gac-thoresen-logistics-achieves-brc-global-standard,Warehouse,"700/888 หมู่ที่1, Amata City Industrial Estate",Phan Thong District,Chon Buri,https://www.google.com/maps/search/?api=1&query=Gac%20Thoresen%20Logistics&query_place_id=ChIJseRh0t0wHTERitUQp7IhB1U,,,,,,,,,,,,,,,,,,,unknown_en,0,15.016,gongdan,True,,,,,unknown-en,14.01,False,,,,,,,,,
ChIJn3bCupm5AjERR9tkFBhcuDI,Astemo Chonburi Manufacturing Ltd. Sriracha,,,4.1,38.0,+66 38 490 448,https://www.astemo.com/,Manufacturer,199 Laemchabang Industrial Estate 2 Sukhumvit Rd,Si Racha District,Chon Buri,https://www.google.com/maps/search/?api=1&query=Astemo%20Chonburi%20Manufacturing%20Ltd.%20Sriracha&query_place_id=ChIJn3bCupm5AjERR9tkFBhcuDI,,,,,,,,,,,,,,,,,,,unknown_en,0,15.021,gongdan,True,,,,,unknown-en,14.01,False,,,,,,,,,
ChIJR6GEVDw3HTERrrQXJcdvQHc,"Kyokuyo Industrial (Thailand) Co., Ltd. Fac.1",,,4.3,70.0,+66 38 047 006,http://www.kyokuyo-ind.co.th/,Car factory,700/612,Phan Thong District,Chon Buri,https://www.google.com/maps/search/?api=1&query=Kyokuyo%20Industrial%20(Thailand)%20Co.%2C%20Ltd.%20Fac.1&query_place_id=ChIJR6GEVDw3HTERrrQXJcdvQHc,,,,,,,,,,,,,,,,,,,,0,18.33,gongdan,True,,,,,,14.0,False,,,,,,,,,
ChIJ0aoJFvFYHTERuN3ij_sKfFw,สถาบันไฟฟ้าและอิเล็กทรอนิกส์,,,4.5,83.0,,,Research institute,"975 หมู่ ที่ 4 นิคมอุตสาหกรรม ถนน สุขุมวิท กม 37 อ เมือง จ ส มุ ท ธ ปราการ, เทศบาลบางปู ซอย 2/8",Mueang Samut Prakan District,Samut Prakan,https://www.google.com/maps/search/?api=1&query=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%9A%E0%B8%B1%E0%B8%99%E0%B9%84%E0%B8%9F%E0%B8%9F%E0%B9%89%E0%B8%B2%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%AD%E0%B8%B4%E0%B9%80%E0%B8%A5%E0%B9%87%E0%B8%81%E0%B8%97%E0%B8%A3%E0%B8%AD%E0%B8%99%E0%B8%B4%E0%B8%81%E0%B8%AA%E0%B9%8C&query_place_id=ChIJ0aoJFvFYHTERuN3ij_sKfFw,,,,,,,,,,,,,,,,,,,ถนน สุขุมวิท กม 37,0,19.939,gongdan,True,,,,,37,13.96,False,,,,,,,,,
ChIJjRxFL37H4jAR0TCU5TKrulE,"Pan Food Co., Ltd.",,,4.4,62.0,+66 2 026 3535,http://www.panfood.co.th/,Frozen food manufacturer,"71/9, 71/15 หมู่ 6 ซอยรุ่งปรีชา ถ. เศรษฐกิจ 1",Mueang Samut Sakhon District,Samut Sakhon,https://www.google.com/maps/search/?api=1&query=Pan%20Food%20Co.%2C%20Ltd.&query_place_id=ChIJjRxFL37H4jAR0TCU5TKrulE,,,,,,,,,,,,,,,,,,,,0,18.23,gongdan,True,,,,,,13.94,False,,,,,,,,,
ChIJGzNuHg6n4jARtq0tsSOqNew,"Thai Delmar Co., Ltd.",,,4.2,22.0,+66 2 326 1738,http://www.delmar.co.th/,Manufacturer,เลขที่ 88/8 นิคมอุตสาหกรรมเอเซีย (สุวรรณภูมิ) หมู่ 4 ซอยเอเซียอเวนิว 2,Bang Bo District,Samut Prakan,https://www.google.com/maps/search/?api=1&query=Thai%20Delmar%20Co.%2C%20Ltd.&query_place_id=ChIJGzNuHg6n4jARtq0tsSOqNew,,,,,,,,,,,,,,,,True,Thai Delmar,100.0,เอเซีย (สุวรรณภูมิ) หมู่ 4,0,13.169,"gongdan,halal",True,,,,,4,13.9,False,,,,,,,,,
ChIJhbch5B6A4jARiPJ6HQMZulI,"Giffarine Skyline Laboratory and Health Care Co.,Ltd.",,,4.3,99.0,+66 2 834 9222,http://www.giffarinefactory.com/,Skin care,"222/1-3 Navanakorn Industrial Estate, Moo 13, Phaholyothin Rd.,, T. Klong Nung, A. Klong Luang",Pathumthani,Pathum Thani,https://www.google.com/maps/search/?api=1&query=Giffarine%20Skyline%20Laboratory%20and%20Health%20Care%20Co.%2CLtd.&query_place_id=ChIJhbch5B6A4jARiPJ6HQMZulI,,,,,,,,,,,,,,,,,,,unknown_en,0,19.802,gongdan,True,,,,,unknown-en,13.88,False,,,,,,,,,
ChIJB56XJouB4jAR0ZWnK8gI1AA,สวนอุตสาหกรรม​บางกะดี,,,4.3,104.0,+66 99 093 5741,,Corporate office,"XHJ2+X86, Bangkadi Industrial Alley",Mueang Pathum Thani District,Pathum Thani,https://www.google.com/maps/search/?api=1&query=%E0%B8%AA%E0%B8%A7%E0%B8%99%E0%B8%AD%E0%B8%B8%E0%B8%95%E0%B8%AA%E0%B8%B2%E0%B8%AB%E0%B8%81%E0%B8%A3%E0%B8%A3%E0%B8%A1%E2%80%8B%E0%B8%9A%E0%B8%B2%E0%B8%87%E0%B8%81%E0%B8%B0%E0%B8%94%E0%B8%B5&query_place_id=ChIJB56XJouB4jAR0ZWnK8gI1AA,,,,,,,,,,,,,,,,,,,Bangkadi,0,20.012,gongdan,True,,,,,bangkadi,13.88,False,,,,,,,,,
ChIJPwzEK96j4jARy8akaQ0hReg,"Thai SIIX Co.,Ltd.",,,4.0,92.0,+66 2 463 0118,http://www.siix.co.jp/,Electronics manufacturer,172 7 Suk Sawat 74 Alley,Phra Pradaeng District,Samut Prakan,https://www.google.com/maps/search/?api=1&query=Thai%20SIIX%20Co.%2CLtd.&query_place_id=ChIJPwzEK96j4jARy8akaQ0hReg,,,,,,,,,,,,,,,,,,,,0,18.13,gongdan,True,,,,,,13.88,False,,,,,,,,,
ChIJBSqrckJ_4jARTRgsfbh1HIk,Nava Nakorn Industrial Zone Pathumthani,,,4.3,512.0,+66 2 529 0031,https://www.navanakorn.co.th/,Corporate office,999 หมู่ที่ 13 Phahonyothin Rd,Khlong Luang District,Pathum Thani,https://www.google.com/maps/search/?api=1&query=Nava%20Nakorn%20Industrial%20Zone%20Pathumthani&query_place_id=ChIJBSqrckJ_4jARTRgsfbh1HIk,,,,,,,,,,,,,,,,,,,Nava Nakorn,0,26.833,gongdan,True,,,,,nava-nakorn,13.88,False,,,,,,,,,
ChIJgY7rRu3DAjER-5CbLVhZSMc,Life City Park Bowin,,,4.3,207.0,+66 85 392 1133,http://www.lifeandliving.co.th/,Housing complex,สำนักงานขาย โครงการไลฟ ซิตี้ ปาร์ค,Si Racha District,Chon Buri,https://www.google.com/maps/search/?api=1&query=Life%20City%20Park%20Bowin&query_place_id=ChIJgY7rRu3DAjER-5CbLVhZSMc,,,,,,,,,,,,,,,,,,,Bowin,0,22.951,gongdan,True,,,,,bowin,13.88,False,,,,,,,,,
ChIJxcluH4Y1HTERu3hEzpLq8qg,"Bangkok Komatsu Co.,Ltd.",,,4.3,30.0,,,Manufacturer,Moo 5 Amata Nakorn Industrial Estate 700/25 Sukhamvit Rd,Muangchon Buri,Chon Buri,https://www.google.com/maps/search/?api=1&query=Bangkok%20Komatsu%20Co.%2CLtd.&query_place_id=ChIJxcluH4Y1HTERu3hEzpLq8qg,,,,,,,,,,,,,,,,,,,unknown_en,0,14.766,gongdan,True,,,,,unknown-en,13.86,False,,,,,,,,,
ChIJ5Yk-hv2VAjERbpVcbjlsbT0,"Pattaya Glory Real Estate Co.,Ltd.",,,4.9,39.0,,https://pattayaglory-properties.com/,Industrial real estate agency,"Pattaya Klang Road Soi 12 129 / 6-7 Moo 9, Nongprue Banglamung Chonburi Th",Banglamung,Chon Buri,https://www.google.com/maps/search/?api=1&query=Pattaya%20Glory%20Real%20Estate%20Co.%2CLtd.&query_place_id=ChIJ5Yk-hv2VAjERbpVcbjlsbT0,,,,,,,,,,,,,,,,,,,,0,18.076,gongdan,True,,,,,,13.85,False,,,,,,,,,
ChIJZ7tu_l8tHTERs2aXa3azTSc,"SP Automotive Product Co.,Ltd.",,,4.6,50.0,+66 97 235 8430,https://spm-amp.com/,Car factory,ซอย รัตนธานี 4,Ban Bueng District,Chon Buri,https://www.google.com/maps/search/?api=1&query=SP%20Automotive%20Product%20Co.%2CLtd.&query_place_id=ChIJZ7tu_l8tHTERs2aXa3azTSc,,,,,,,,,,,,,,,,,,,,0,18.086,gongdan,True,,,,,,13.85,False,,,,,,,,,
ChIJ_1M4Al1cHTERuVWweMvPxQo,DHL Supply Chain,,,4.1,81.0,,https://www.dhl.com/sg-en/home/our-divisions/supply-chain/solutions.html,Warehouse,"2, 26 Cascade Bangna",Bang Phli District,Samut Prakan,https://www.google.com/maps/search/?api=1&query=DHL%20Supply%20Chain&query_place_id=ChIJ_1M4Al1cHTERuVWweMvPxQo,,,,,,,,,,,,,,,,,,,,0,18.068,gongdan,True,,,,,,13.84,False,,,,,,,,,
ChIJuwpFuuyV4jARkEA6Xsgf68w,ห้างทองพันชั่ง (ลูกสาว) สาขา สาย4,,,5.0,99.0,+66 89 922 3156,http://www.tpc-gold.com/,Gold dealer,93 Phutthamonthon Sai 4 Rd,Krathum Baen District,Samut Sakhon,https://www.google.com/maps/search/?api=1&query=%E0%B8%AB%E0%B9%89%E0%B8%B2%E0%B8%87%E0%B8%97%E0%B8%AD%E0%B8%87%E0%B8%9E%E0%B8%B1%E0%B8%99%E0%B8%8A%E0%B8%B1%E0%B9%88%E0%B8%87%20(%E0%B8%A5%E0%B8%B9%E0%B8%81%E0%B8%AA%E0%B8%B2%E0%B8%A7)%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%20%E0%B8%AA%E0%B8%B2%E0%B8%A24&query_place_id=ChIJuwpFuuyV4jARkEA6Xsgf68w,,,,,,,,,,,,,,,,,,,,0,23.026,gongdan,True,,,,,,13.82,False,,,,,,,,,
ChIJbVNPa_V_4jARz28nLoB_9lg,Rangsit Prosper Estate,,,4.3,36.0,+66 2 516 1134,https://rpe.co.th/,Manufacturer,"9, 6 Phahonyothin Rd",Khlong Luang District,Pathum Thani,https://www.google.com/maps/search/?api=1&query=Rangsit%20Prosper%20Estate&query_place_id=ChIJbVNPa_V_4jARz28nLoB_9lg,,,,,,,,,,135534470261001,Warehouses,,,93.61702127659576,yp_Warehouses,,,,,0,15.527,"gongdan,yp",True,,,,,,13.82,False,,,,,,,,,
ChIJpaqqqi65AjER6cmgxmjYUCw,Supavut,,,4.2,72.0,+66 38 227 301,http://www.supavut.com/,Auto parts manufacturer,"44, 2",Bang Lamung District,Chon Buri,https://www.google.com/maps/search/?api=1&query=Supavut&query_place_id=ChIJpaqqqi65AjER6cmgxmjYUCw,,,,,,,,,,,,,,,,,,,,0,18.02,gongdan,True,,,,,,13.81,False,,,,,,,,,
ChIJ2atieD1dHTERvT4MkHljJ8U,MON Logistics Complex,,,4.2,72.0,,http://www.monlogistics.com/,Logistics service,JQXH+M26,Bang Phli District,Samut Prakan,https://www.google.com/maps/search/?api=1&query=MON%20Logistics%20Complex&query_place_id=ChIJ2atieD1dHTERvT4MkHljJ8U,,,,,,,,,,,,,,,,,,,,0,18.02,gongdan,True,,,,,,13.81,False,,,,,,,,,
ChIJXUCW0rJ_HTERWKmjQm6ZOms,Inoue Rubber (Thailand) Public Company Limited,,,4.3,64.0,+66 2 996 0890,http://www.ircthailand.com/,Rubber products supplier,258 Rangsit-Nakhon Nayok 49 Alley,Thanyaburi District,Pathum Thani,https://www.google.com/maps/search/?api=1&query=Inoue%20Rubber%20(Thailand)%20Public%20Company%20Limited&query_place_id=ChIJXUCW0rJ_HTERWKmjQm6ZOms,,,,,,,,,,,,,,,,,,,,0,17.95,gongdan,True,,,,,,13.77,False,,,,,,,,,
ChIJ8QFxUn644jARRFWpySz7m6M,บริษัท มหาชัยฟู้ดส์ จำกัด,,,4.5,53.0,+66 34 816 413,,Food manufacturer,"71/11 หมู่ 6 เศรษฐกิจ, ต",Mueang Samut Sakhon District,Samut Sakhon,https://www.google.com/maps/search/?api=1&query=%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%A9%E0%B8%B1%E0%B8%97%20%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%8A%E0%B8%B1%E0%B8%A2%E0%B8%9F%E0%B8%B9%E0%B9%89%E0%B8%94%E0%B8%AA%E0%B9%8C%20%E0%B8%88%E0%B8%B3%E0%B8%81%E0%B8%B1%E0%B8%94&query_place_id=ChIJ8QFxUn644jARRFWpySz7m6M,,,,,,,,,,,,,,,,,,,,0,17.95,gongdan,True,,,,,,13.77,False,,,,,,,,,
